1.465,-0.09,7.182,1.0
1.532,-0.117,7.182,1.0
1.635,-0.117,7.173,1.0
1.807,-0.107,7.242,1.0
1.841,-0.095,7.278,1.0
1.886,-0.098,7.324,1.0
1.999,-0.112,7.393,1.0
2.037,-0.122,7.412,1.0
2.166,-0.138,7.436,1.0
2.248,-0.191,7.503,1.0
2.274,-0.22,7.52,1.0
2.3,-0.256,7.611,1.0
2.353,-0.296,7.697,1.0
2.348,-0.32,7.743,1.0
2.315,-0.409,7.869,1.0
2.296,-0.507,8.02,1.0
2.279,-0.567,8.092,1.0
2.303,-0.679,8.253,1.0
2.343,-0.802,8.432,1.0
2.353,-0.849,8.521,1.0
2.377,-0.945,8.65,1.0
2.375,-1.017,8.767,1.0
2.332,-1.048,8.813,1.0
2.169,-1.048,8.894,1.0
2.205,0.014,20.631,1.0
1.355,0.136,16.194,1.0
1.223,0.414,17.518,1.0
0.181,0.677,13.144,1.0
-0.426,1.185,11.717,1.0
-0.277,1.338,12.282,1.0
0.09,1.525,12.998,1.0
0.244,1.75,13.218,1.0
0.311,1.891,13.92,1.0
-0.232,1.896,13.556,1.0
-0.232,1.896,13.556,1.0
-0.304,1.805,13.19,1.0
-0.495,1.4,12.684,1.0
-0.758,0.945,12.165,1.0
-0.895,0.802,12.244,1.0
-0.948,0.639,13.264,1.0
-0.565,0.656,14.667,1.0
-0.428,0.61,13.977,1.0
0.304,0.622,15.225,1.0
0.775,0.495,14.636,1.0
0.979,0.466,14.791,1.0
1.187,0.45,14.655,1.0
0.818,0.521,14.7,1.0
0.651,0.545,14.561,1.0
0.418,0.538,14.305,1.0
0.258,0.517,13.836,1.0
0.21,0.509,13.611,1.0
0.213,0.502,13.187,1.0
0.222,0.512,12.474,1.0
0.347,0.6,12.143,1.0
0.43,0.665,11.947,1.0
0.648,0.794,11.909,1.0
0.814,0.852,11.605,1.0
0.89,0.883,11.504,1.0
1.053,0.885,11.209,1.0
1.221,0.854,10.836,1.0
1.304,0.794,10.714,1.0
1.441,0.691,10.393,1.0
1.527,0.577,10.127,1.0
1.618,0.409,9.854,1.0
1.618,0.409,9.854,1.0
1.685,0.33,9.644,1.0
1.711,0.294,9.526,1.0
1.747,0.249,9.27,1.0
1.743,0.193,8.978,1.0
1.757,0.169,8.779,1.0
1.731,0.153,8.537,1.0
1.664,0.158,8.25,1.0
1.625,0.165,8.174,1.0
1.546,0.136,8.016,1.0
1.47,0.114,7.927,1.0
1.436,0.088,7.917,1.0
1.424,0.088,7.879,1.0
1.426,0.098,7.908,1.0
1.458,0.107,7.91,1.0
1.479,0.117,7.937,1.0
1.534,0.143,7.953,1.0
1.64,0.153,7.977,1.0
1.697,0.177,7.999,1.0
1.805,0.196,7.982,1.0
1.877,0.215,7.996,1.0
1.896,0.205,8.025,1.0
1.922,0.181,8.061,1.0
1.929,0.174,8.128,1.0
1.91,0.198,8.15,1.0
1.855,0.203,8.221,1.0
1.762,0.222,8.31,1.0
1.733,0.234,8.375,1.0
1.656,0.241,8.511,1.0
1.573,0.301,8.842,1.0
1.551,0.304,8.83,1.0
1.532,0.294,8.798,1.0
1.494,0.299,8.949,1.0
1.482,0.287,8.973,1.0
1.431,0.294,9.105,1.0
1.393,0.289,9.198,1.0
1.386,0.316,9.258,1.0
1.364,0.332,9.383,1.0
1.376,0.366,9.433,1.0
1.41,0.39,9.5,1.0
1.424,0.416,9.498,1.0
1.465,0.457,9.538,1.0
1.532,0.488,9.553,1.0
1.563,0.5,9.581,1.0
1.604,0.505,9.589,1.0
1.608,0.502,9.598,1.0
1.608,0.5,9.601,1.0
1.611,0.49,9.593,1.0
1.582,0.471,9.562,1.0
1.563,0.459,9.56,1.0
1.498,0.447,9.538,1.0
1.422,0.418,9.507,1.0
1.393,0.39,9.49,1.0
1.331,0.356,9.431,1.0
1.266,0.337,9.409,1.0
1.223,0.296,9.39,1.0
1.137,0.304,9.364,1.0
1.082,0.256,9.328,1.0
1.048,0.239,9.311,1.0
0.914,0.191,9.265,1.0
0.914,0.191,9.265,1.0
0.888,0.165,9.237,1.0
0.881,0.162,9.244,1.0
0.835,0.162,9.246,1.0
0.811,0.155,9.234,1.0
0.806,0.158,9.237,1.0
0.79,0.155,9.249,1.0
0.78,0.158,9.265,1.0
0.794,0.165,9.275,1.0
0.816,0.201,9.332,1.0
0.861,0.246,9.397,1.0
0.869,0.229,9.419,1.0
0.914,0.26,9.502,1.0
0.924,0.289,9.581,1.0
0.924,0.299,9.622,1.0
0.948,0.316,9.692,1.0
0.986,0.344,9.768,1.0
1.005,0.351,9.799,1.0
1.039,0.387,9.876,1.0
1.098,0.407,9.89,1.0
1.122,0.414,9.909,1.0
1.139,0.447,9.929,1.0
1.187,0.49,9.957,1.0
1.209,0.481,9.955,1.0
1.221,0.509,9.936,1.0
1.201,0.543,9.9,1.0
1.199,0.533,9.89,1.0
1.194,0.541,9.885,1.0
1.216,0.541,9.888,1.0
1.307,0.538,9.888,1.0
1.352,0.533,9.888,1.0
1.376,0.531,9.888,1.0
1.446,0.529,9.888,1.0
1.46,0.541,9.888,1.0
1.462,0.541,9.878,1.0
1.474,0.56,9.857,1.0
1.47,0.557,9.852,1.0
1.436,0.579,9.866,1.0
1.422,0.56,9.862,1.0
1.41,0.55,9.859,1.0
1.405,0.531,9.883,1.0
1.369,0.505,9.876,1.0
1.379,0.495,9.878,1.0
1.343,0.498,9.838,1.0
